,Group_1,Group_2,Group_3,Group_4,Soma
1251,2.4252861707070707e-05,0.0,2.0432031737373736e-05,9.61560158080808e-05,0.00014084090925252525
488,0.0,0.0,1.3517472121212122e-06,0.00013176893585858585,0.00013312068307070707
434,8.455293636363637e-05,0.0,0.0,4.3618672727272734e-05,0.00012817160909090911
834,2.7289821212121215e-06,3.611543909090909e-06,1.5621530444444443e-05,0.00010586865936363636,0.00012783071583838382
2828,2.2158259999999998e-05,1.0434712828282827e-05,5.5848730808080804e-05,3.7853015333333336e-05,0.00012629471896969698
350,4.548865717171717e-05,1.4919724262626263e-05,5.7408636363636365e-06,5.943289387878787e-05,0.00012558213894949495
1918,2.094734418181818e-05,8.963961616161617e-07,9.813820765656561e-05,3.888398414141414e-06,0.00012387034641414137
2233,8.337577070707071e-05,0.0,0.0,3.435379858585858e-05,0.0001177295692929293
175,6.629159353535354e-05,7.657952020202021e-07,2.4314335575757576e-05,1.1648186818181817e-05,0.00010301991113131314
167,5.883145969696969e-06,4.743067373737374e-07,3.2797078434343436e-05,6.321021798989899e-05,0.00010236474913131313
2012,2.7750685353535354e-05,0.0,2.219519888888889e-06,7.149648606060605e-05,0.00010146669130303029
2397,2.1297232525252524e-05,2.9856543434343434e-07,6.734811364646465e-05,1.0220713323232324e-05,9.916462492929294e-05
1384,3.605245717171717e-05,6.8407485353535354e-06,4.738221652525252e-05,6.631409767676768e-06,9.690683199999999e-05
1397,2.6219388555555556e-05,3.2957770707070704e-06,2.755743585858586e-06,6.39625991919192e-05,9.623350840404041e-05
71,2.7672953131313134e-06,4.172490535353535e-06,7.004604197979799e-05,1.6937803121212123e-05,9.392363094949495e-05
2541,1.367635e-06,6.0492878787878787e-05,5.202730303030304e-06,2.5162940848484852e-05,9.222618493939394e-05
2190,5.886732626262627e-06,3.3801330262626265e-05,1.382203086868687e-05,3.8401262070707075e-05,9.191135582828284e-05
1513,4.573197194949496e-05,0.0,4.478737777777778e-07,4.567773584848485e-05,9.185758157575759e-05
962,3.0401059191919193e-06,1.6014122323232323e-05,6.767331366666666e-05,4.092899707070707e-06,9.082044161616161e-05
1315,1.547588626262626e-06,0.0,1.296241797979798e-06,8.734540273737375e-05,9.018923316161617e-05
767,1.271041808080808e-06,8.463512272727273e-06,6.874643997979798e-05,1.0375614555555555e-05,8.885660861616161e-05
938,6.732351737373737e-06,6.726649131313131e-05,6.519971868686869e-06,5.232562303030303e-06,8.575137722222222e-05
2588,3.777056565656566e-06,1.2068030303030302e-05,5.38060863030303e-05,1.4620074141414144e-05,8.427124731313131e-05
1659,4.4077197676767674e-05,7.4786811313131315e-06,3.101584954545455e-05,8.239634848484849e-07,8.339569183838383e-05
2405,5.043348636363637e-06,3.538738383838384e-05,3.521741474747475e-05,5.695266666666667e-06,8.13434138888889e-05
303,5.804783272727272e-06,3.038532121212121e-07,2.610870362626263e-05,4.680986243434344e-05,7.902720254545456e-05
1192,1.896561370707071e-05,5.446755555555556e-06,4.110677888888889e-05,1.3440526212121211e-05,7.895967436363636e-05
1367,4.119256565656566e-07,0.0,7.606201366666665e-05,2.3676371313131317e-06,7.884157645454545e-05
2317,9.802173515151514e-06,6.667201010101009e-07,3.667520887878788e-05,3.0039997909090913e-05,7.718410040404041e-05
1163,1.2037289494949495e-05,7.664427828282829e-06,2.1311712626262626e-05,3.332049373737374e-05,7.433392368686869e-05
359,6.204403888888889e-06,3.96189102020202e-05,1.2432968414141412e-05,1.5823902434343433e-05,7.408018493939393e-05
45,3.501112657575758e-05,1.3245206585858588e-05,7.801373494949494e-06,1.6970593292929293e-05,7.302829994949495e-05
2499,4.846608080808081e-07,2.525229181818182e-05,1.2107758646464645e-05,3.499585727272727e-05,7.284056854545454e-05
601,1.686985525252525e-05,4.740098454545454e-06,1.704431301010101e-05,3.1565750383838386e-05,7.02200171010101e-05
1965,7.713517777777778e-06,8.82016784848485e-06,3.7353962848484854e-05,1.6192625565656567e-05,7.008027404040405e-05
2091,0.0,0.0,8.757792444444444e-06,5.825227094949495e-05,6.701006339393939e-05
517,1.3554416060606062e-05,1.9925038656565653e-05,1.3216400505050508e-05,2.0252009444444445e-05,6.694786466666667e-05
1419,2.33635201010101e-05,1.42558202020202e-06,1.819343204040404e-05,2.360065548484849e-05,6.658318964646465e-05
986,4.996264444444444e-05,0.0,7.548411111111111e-07,1.554863515151515e-05,6.62661207070707e-05
1044,5.578279040404041e-05,1.702860808080808e-06,2.471616060606061e-06,6.306923333333334e-06,6.626419060606061e-05
1138,5.932704101010101e-06,0.0,5.491009323232323e-06,5.45276443131313e-05,6.595135773737372e-05
2269,5.199261414141414e-06,3.105553213131313e-05,2.1375985969696968e-05,8.236864262626264e-06,6.586764377777778e-05
294,1.104322111111111e-05,2.371564505050505e-06,6.715866515151516e-06,4.502748233333332e-05,6.515813446464645e-05
1759,2.630805151515151e-05,0.0,3.654369777777778e-06,3.4645944242424245e-05,6.460836553535353e-05
395,2.5083777595959594e-05,3.818395545454545e-06,2.3809941313131313e-06,3.3010008707070706e-05,6.429317597979797e-05
1747,4.6854258585858584e-06,6.5086322222222225e-06,9.397653222222222e-06,4.319929156565656e-05,6.379100286868687e-05
498,2.5186548878787882e-05,1.6228628383838383e-06,7.414872636363636e-06,2.8289659666666662e-05,6.251394402020202e-05
687,1.1537496222222223e-05,1.0396599656565656e-05,2.3208929808080806e-05,1.6165407202020203e-05,6.13084328888889e-05
1635,4.097211111111111e-06,3.2364469898989894e-05,1.5599638585858587e-06,2.162455797979798e-05,5.964620284848484e-05
2549,1.7543457747474746e-05,2.0408011616161617e-06,3.31379328989899e-05,5.437309595959596e-06,5.815950140404041e-05
464,8.093568373737373e-06,1.8516730272727272e-05,1.6764553717171717e-05,1.3983396656565657e-05,5.735824902020202e-05
1667,0.0,3.2945218181818184e-05,2.3872630101010103e-05,5.073347474747475e-07,5.7325183030303035e-05
1587,6.819839555555555e-06,6.299110959595959e-06,2.351992737373737e-06,4.1742049060606056e-05,5.72129923131313e-05
1443,4.676932696969697e-05,1.6379354141414142e-06,5.188298787878789e-06,3.4111050505050507e-06,5.700666622222222e-05
381,1.20248061010101e-05,2.2734359595959595e-06,3.082143060606061e-05,1.1459429272727272e-05,5.657910193939394e-05
789,9.194687535353535e-06,2.113943737373737e-06,2.4759321727272727e-05,1.9096631898989902e-05,5.51645848989899e-05
0,6.089344111111111e-06,8.74249807070707e-06,2.9327380656565658e-05,1.0960965353535353e-05,5.512018819191919e-05
1242,3.6172604040404043e-06,8.006051414141415e-06,2.3766616454545453e-05,1.966743706060606e-05,5.505736533333334e-05
389,5.119005757575757e-06,0.0,1.19549901010101e-06,4.870278044444446e-05,5.5017285212121226e-05
2503,2.092788181818182e-06,4.883016363636363e-05,3.279166383838384e-06,0.0,5.42021182020202e-05
967,4.7954234545454546e-05,5.729414141414142e-07,2.5335978585858586e-06,1.6558818383838384e-06,5.2716655656565656e-05
301,1.3170471393939395e-05,2.851349898989899e-06,3.5515566969696965e-06,3.308678664646465e-05,5.2660164636363645e-05
325,1.402126773737374e-05,9.354705757575758e-07,2.9345002323232325e-06,3.3388990232323236e-05,5.128022877777778e-05
827,3.2169456464646466e-05,5.811355656565655e-06,7.197043101010101e-06,5.9877073333333326e-06,5.1165562555555554e-05
2323,2.9570251818181817e-06,1.3729750303030304e-06,2.1504483888888888e-05,2.5310563080808078e-05,5.114504718181818e-05
30,2.4969711656565652e-05,5.487131565656566e-06,6.136799494949496e-06,1.440585903030303e-05,5.099950174747474e-05
2605,2.0063192353535353e-05,1.2612753535353532e-05,1.6663183636363636e-05,1.1919174747474746e-06,5.0531046999999996e-05
2572,0.0,7.004862626262627e-06,3.733477808080808e-05,5.9089754242424245e-06,5.0248616131313135e-05
140,7.217032020202021e-06,3.4595589e-05,5.350445252525253e-06,3.001309808080808e-06,5.0164376080808086e-05
1135,1.6139476767676766e-06,7.127825252525253e-07,9.737936363636363e-06,3.77673925959596e-05,4.9832059161616165e-05
137,1.2515062727272728e-05,7.626799313131313e-06,1.3044633636363635e-05,1.630549804040404e-05,4.949199371717172e-05
70,4.4875583434343435e-06,1.8322592828282827e-05,1.3061772262626263e-05,1.3369772676767675e-05,4.924169611111111e-05
2822,2.8115808010101008e-05,3.473920202020202e-06,1.0018977505050505e-05,7.077339494949495e-06,4.868604521212121e-05
239,2.1960452353535353e-05,0.0,5.378744444444444e-07,2.583708560606061e-05,4.8335412404040405e-05
2557,6.462820606060607e-06,0.0,3.597973464646465e-05,5.603266323232323e-06,4.804582157575758e-05
387,0.0,8.52550202020202e-07,4.45700874040404e-05,2.218659777777778e-06,4.764129738383838e-05
2546,1.6006415454545454e-06,1.808098884848485e-05,2.4859268929292928e-05,1.989002242424242e-06,4.6529901565656564e-05
524,2.714002301010101e-05,7.430709434343434e-06,7.4982513131313136e-06,4.3102237171717175e-06,4.6379207474747476e-05
2632,1.5351404383838385e-05,5.054877777777778e-07,2.0858141656565658e-05,9.425781858585858e-06,4.614081567676768e-05
114,2.7148751585858587e-05,5.499349494949495e-07,7.076604939393939e-06,9.04877392929293e-06,4.382406540404041e-05
496,8.837576767676768e-07,6.773838303030304e-06,7.91928794949495e-06,2.803845828282828e-05,4.361534221212121e-05
214,5.653279151515153e-06,0.0,1.1839041868686869e-05,2.602491729292929e-05,4.351723831313131e-05
29,2.770865034343434e-05,1.044435212121212e-06,1.0146068838383838e-05,4.457851363636364e-06,4.335700575757576e-05
169,9.970811171717173e-06,6.267261313131314e-06,2.8425687979797976e-06,2.4182697666666663e-05,4.3263338949494945e-05
2599,2.571967991919192e-05,1.5767499191919192e-06,3.3805252727272725e-06,1.2532697616161613e-05,4.320965272727273e-05
2216,1.8659303636363637e-05,0.0,7.151981565656567e-06,1.7071164484848484e-05,4.288244968686869e-05
2088,5.732589757575758e-06,0.0,3.084070295959596e-05,5.897299565656566e-06,4.2470592282828276e-05
1209,1.767808414141414e-05,1.6766435252525255e-06,1.5762439222222218e-05,7.272729656565658e-06,4.238989654545454e-05
2667,1.5744004686868688e-05,2.776883383838384e-06,6.795856424242424e-06,1.6738542898989898e-05,4.205528739393939e-05
192,1.27834948989899e-05,1.5487122222222222e-06,5.720484515151515e-06,2.157768765656566e-05,4.163037929292929e-05
1171,0.0,0.0,3.951439041414141e-05,1.4914214141414143e-06,4.1005811828282826e-05
368,0.0,0.0,2.888618136363636e-05,1.1471637676767678e-05,4.035781904040404e-05
17,8.923447393939395e-06,3.0199309898989897e-06,2.4120739626262633e-05,3.917645146464646e-06,3.998176315656567e-05
571,2.2176794575757572e-05,0.0,1.6444892696969694e-05,1.348018535353535e-06,3.99697058080808e-05
513,4.082051363636364e-06,0.0,2.2442468535353534e-05,1.30314148989899e-05,3.95559347979798e-05
400,3.2596872484848486e-05,0.0,3.844116323232323e-06,3.0665575353535353e-06,3.950754634343435e-05
2608,4.016635696969697e-06,1.3738575454545455e-05,1.6588843464646466e-05,4.76643698989899e-06,3.911049160606061e-05
495,3.025453442424242e-05,0.0,5.081268171717172e-06,3.3664588484848485e-06,3.8702261444444446e-05
2547,2.7660818121212126e-05,2.710505656565657e-06,5.638842080808081e-06,2.330230404040404e-06,3.8340396262626264e-05
176,0.0,1.909039909090909e-06,2.698445283838383e-05,9.033910101010101e-06,3.792740284848484e-05
773,2.7961153272727276e-05,0.0,2.1587873333333334e-06,7.476360707070708e-06,3.759630131313132e-05
16,2.860198202020202e-06,4.074441424242424e-06,1.48025878989899e-05,1.4660150191919196e-05,3.639737771717172e-05
2,2.532735535353535e-06,4.195065363636364e-06,2.2165571737373735e-05,6.96751002020202e-06,3.5860882656565654e-05
801,1.589185878787879e-05,1.4832151111111112e-06,1.6961062686868685e-05,1.4227478383838383e-06,3.5758884424242425e-05
1838,7.560889393939393e-06,0.0,6.338060606060605e-06,2.1232994979797977e-05,3.513194497979798e-05
2253,2.424130363636364e-05,0.0,6.556852252525253e-06,3.890226292929293e-06,3.4688382181818186e-05
243,2.0189943252525254e-05,5.406143434343435e-07,2.7827361515151515e-06,1.051552003030303e-05,3.402881377777778e-05
184,1.9118116363636363e-05,2.8234291414141416e-06,5.2750851010101015e-06,6.790506222222222e-06,3.400713682828283e-05
1319,0.0,1.7529611111111109e-06,1.1968549525252525e-05,2.0072068070707068e-05,3.37935787070707e-05
247,3.381527777777778e-06,1.5027606595959596e-05,8.985666232323233e-06,6.368702575757576e-06,3.376350318181818e-05
134,2.1444040909090908e-06,1.3042208040404038e-05,1.4853565484848485e-05,3.4401554323232327e-06,3.3480333048484846e-05
1717,0.0,0.0,3.308302075757576e-05,3.3645878787878787e-07,3.341947954545455e-05
2407,1.943980202020202e-06,2.4901369292929295e-06,2.690239963636364e-05,2.0690400303030304e-06,3.34055567979798e-05
2063,5.331003131313132e-06,4.807541414141414e-06,9.066332494949494e-06,1.3925070838383837e-05,3.312994787878788e-05
216,1.0999089393939394e-05,1.4766979212121211e-05,5.363378626262626e-06,1.9679610505050506e-06,3.309740828282828e-05
200,1.0045811242424243e-05,3.2067220404040403e-06,1.5890329171717172e-05,3.7074658787878793e-06,3.285032833333334e-05
2556,1.886279306060606e-05,1.960539393939394e-06,1.1769178252525252e-05,2.1315525252525253e-07,3.2805665959595956e-05
360,4.178653080808081e-06,2.6656435515151517e-05,1.2093614545454544e-06,0.0,3.2044450050505056e-05
1,1.0395892989898989e-05,3.9972890909090915e-06,7.666953363636365e-06,9.731081252525252e-06,3.17912166969697e-05
2129,4.900448888888889e-06,0.0,1.9263912313131316e-05,7.491278696969696e-06,3.16556398989899e-05
2526,1.2563289898989897e-06,6.33158888888889e-07,2.2267548080808083e-05,6.879169090909092e-06,3.103620505050505e-05
1241,1.0411374494949495e-05,5.587134525252526e-06,1.153442808080808e-05,3.0057756464646463e-06,3.053871274747475e-05
635,7.964768424242426e-06,1.1840167676767676e-06,1.470904483838384e-05,6.25788202020202e-06,3.0115712050505054e-05
2570,1.2180774606060604e-05,0.0,1.646886890909091e-05,1.028939797979798e-06,2.9678583313131314e-05
846,8.88509404040404e-06,6.805611515151515e-06,2.5902435555555553e-06,1.1386330050505051e-05,2.9667279161616165e-05
1798,4.363330202020202e-06,6.2933262626262616e-06,3.6352957878787876e-06,1.4869302212121211e-05,2.9161254464646465e-05
525,2.0744901818181817e-05,6.025524949494949e-07,6.714723404040404e-06,1.0975027575757575e-06,2.9159680474747476e-05
693,0.0,0.0,1.1966439909090907e-05,1.6676911616161615e-05,2.864335152525252e-05
1750,1.0588770161616162e-05,0.0,1.5332468686868687e-06,1.637191595959596e-05,2.8493932989898992e-05
6,4.008932555555556e-06,1.8138839999999999e-06,5.502370888888889e-06,1.689279594949495e-05,2.8217983393939394e-05
636,6.630429515151514e-06,8.292609313131313e-06,5.3492409696969694e-06,7.883957505050507e-06,2.8156237303030304e-05
2597,2.5031957676767676e-05,0.0,1.2626007575757576e-06,1.8165046767676769e-06,2.811106311111111e-05
448,5.290424444444444e-07,6.804251414141415e-07,0.0,2.6829191676767676e-05,2.8038659262626263e-05
1446,1.4130052323232324e-05,4.944209090909091e-07,2.829728838383838e-06,1.0496368454545453e-05,2.7950570525252524e-05
1743,8.574078737373737e-06,0.0,6.7779508181818184e-06,1.2489687656565657e-05,2.7841717212121212e-05
1022,3.146443434343434e-06,8.805534343434344e-06,6.442174181818182e-06,9.384646898989898e-06,2.7778798858585857e-05
2507,3.0742181313131315e-06,1.6796249828282827e-05,2.097368888888889e-06,5.7232485858585865e-06,2.769108543434343e-05
1156,1.3247872323232325e-06,4.8853754545454544e-06,6.493940828282829e-06,1.4375472262626265e-05,2.707957577777778e-05
62,2.3421068383838385e-06,3.1377140404040404e-06,6.199140252525253e-06,1.5149137818181816e-05,2.6828098949494948e-05
357,1.7039795656565655e-05,0.0,4.881921999999999e-06,4.743713777777778e-06,2.666543143434343e-05
2514,1.0217321212121213e-05,1.250898898989899e-05,1.0236031111111112e-06,2.9016501616161615e-06,2.665156347474748e-05
928,8.549319545454546e-06,0.0,4.705540909090909e-06,1.319830698989899e-05,2.6453167444444444e-05
27,1.7253146191919192e-05,1.2619545454545455e-06,4.740795853535353e-06,2.9266487272727276e-06,2.6182545318181823e-05
1597,7.164276161616161e-06,0.0,3.445363070707071e-06,1.5440607676767678e-05,2.605024690909091e-05
1444,8.478780303030302e-06,9.323150909090908e-06,5.245549575757576e-06,2.7532170202020204e-06,2.5800697808080806e-05
1535,3.2767918585858584e-06,1.1257672929292929e-05,3.6144837373737377e-06,7.493637353535354e-06,2.564258587878788e-05
832,4.62305096969697e-06,0.0,6.345396262626263e-06,1.4548730393939391e-05,2.5517177626262623e-05
2232,1.0130644040404039e-05,0.0,5.9350799090909095e-06,9.402507363636363e-06,2.5468231313131312e-05
675,5.900802989898989e-06,3.1929617171717174e-06,1.2065765121212122e-05,4.2548204040404045e-06,2.5414350232323233e-05
577,1.6980855555555553e-05,0.0,2.832087858585858e-06,5.482308282828283e-06,2.5295251696969694e-05
2538,1.5248130707070707e-06,2.7777613939393938e-06,1.1842567434343436e-05,9.131113666666667e-06,2.527625556565657e-05
2349,5.4238479797979806e-06,1.6627117575757576e-05,0.0,3.1181362626262626e-06,2.516910181818182e-05
1206,5.566941777777777e-06,1.4011334161616162e-05,4.107141444444445e-06,1.460425595959596e-06,2.514584297979798e-05
2537,8.407904383838385e-06,4.772075757575758e-06,4.474828666666667e-06,7.409006040404041e-06,2.506381484848485e-05
1134,1.940173686868687e-06,8.612373131313131e-07,8.946244515151516e-06,1.3159518515151516e-05,2.490717403030303e-05
380,7.511250686868687e-06,5.243198787878787e-07,5.5254163939393936e-06,1.1271484969696969e-05,2.483247192929293e-05
1512,0.0,9.085364040404042e-06,1.2552502565656567e-05,3.039462282828283e-06,2.4677328888888892e-05
2174,1.4873371676767678e-05,7.75400303030303e-06,1.3599082828282829e-06,6.685857575757576e-07,2.465586874747475e-05
133,4.069954272727273e-06,4.7482881818181815e-06,1.2118908979797978e-05,3.459922116161616e-06,2.4397073550505046e-05
1592,1.7682881919191922e-05,3.97788303030303e-06,1.642039616161616e-06,1.0693183232323233e-06,2.4372122888888894e-05
236,3.158100404040404e-07,0.0,1.3673124787878789e-05,1.0336599242424242e-05,2.4325534070707074e-05
984,1.8545774242424243e-06,7.970775656565656e-06,3.140313333333333e-06,1.1332487838383836e-05,2.429815425252525e-05
781,2.1189714444444442e-06,1.3499538383838385e-05,1.551305787878788e-06,7.057548787878789e-06,2.4227364404040407e-05
2895,5.302028333333334e-06,0.0,2.878009797979798e-06,1.568078202020202e-05,2.386082015151515e-05
2133,1.7427273393939392e-05,0.0,2.1082422323232323e-06,3.901371868686868e-06,2.343688749494949e-05
1625,4.650773333333333e-06,0.0,8.386381353535353e-06,1.0283960070707072e-05,2.332111475757576e-05
917,3.3646454545454544e-06,1.4950824313131314e-05,3.7223738585858583e-06,1.1623711818181818e-06,2.320021480808081e-05
353,1.2247021717171716e-06,1.1085428282828283e-06,6.2956578383838375e-06,1.4524012858585858e-05,2.3152915696969694e-05
849,6.632614888888889e-06,1.7458241414141414e-06,1.1718269959595961e-05,2.930180292929293e-06,2.3026889282828283e-05
570,6.163170707070707e-07,2.8300345757575763e-06,1.734394509090909e-05,2.197417595959596e-06,2.298771433333333e-05
945,3.2464942424242426e-06,6.375943434343435e-06,7.885561767676768e-06,5.38249303030303e-06,2.2890492474747474e-05
341,2.767421414141414e-06,0.0,1.6660045393939394e-05,3.382340252525252e-06,2.280980706060606e-05
1248,1.4974726888888891e-05,4.67123797979798e-06,1.8107212727272728e-06,1.3004762626262629e-06,2.2757162404040403e-05
617,1.2975474454545457e-05,0.0,2.826387656565656e-06,6.954645363636364e-06,2.2756507474747476e-05
1738,4.581659858585858e-06,9.53473595959596e-07,8.895399171717172e-06,8.065761919191918e-06,2.2496294545454544e-05
2436,2.102378555555555e-06,3.076120747474747e-06,1.365242398989899e-05,3.380959838383838e-06,2.2211883131313133e-05
32,2.0602976161616162e-06,6.900631717171717e-06,2.9064384141414143e-06,1.0217123363636362e-05,2.208449111111111e-05
344,4.810470171717172e-06,3.7057175959595963e-06,4.723005959595959e-06,8.821467494949496e-06,2.206066122222222e-05
282,3.683380606060606e-06,2.029530505050505e-06,2.819349575757575e-06,1.3409670383838382e-05,2.194193107070707e-05
1797,5.560810989898989e-06,1.2194108080808082e-06,1.293421780808081e-05,2.0722023232323232e-06,2.178664192929293e-05
2037,9.949825757575756e-06,5.108428989898989e-06,3.3313054747474747e-06,3.288167070707071e-06,2.167772729292929e-05
312,6.397479292929293e-06,1.1184273232323232e-06,8.82928682828283e-06,5.179363212121213e-06,2.152455665656566e-05
2576,1.2467517171717172e-05,0.0,5.943850505050505e-07,8.349639333333334e-06,2.1411541555555556e-05
2457,1.4505041414141415e-06,5.699331111111111e-07,1.6792585838383838e-05,2.2989498787878787e-06,2.1111972969696966e-05
1626,1.1387479262626262e-05,4.927044747474748e-07,2.0882460303030304e-06,6.917351767676768e-06,2.0885781535353538e-05
1946,4.869767979797979e-07,0.0,1.3188372191919193e-05,7.187794808080808e-06,2.08631437979798e-05
22,2.1251338484848486e-06,5.495913737373738e-07,9.611718707070708e-06,8.5108027979798e-06,2.079724672727273e-05
1441,2.422555212121212e-06,9.394687717171717e-06,2.1494850808080804e-06,6.786010707070708e-06,2.0752738717171717e-05
2476,1.2638704030303028e-05,0.0,3.420587202020202e-06,4.673080151515151e-06,2.073237138383838e-05
233,5.3761972727272715e-06,0.0,1.1786026494949496e-05,3.5029583131313134e-06,2.0665182080808082e-05
1951,2.8194772727272726e-07,7.990424242424242e-07,1.2605110202020202e-05,6.895825656565655e-06,2.0581926010101008e-05
405,1.8319188888888888e-06,0.0,2.3266186666666666e-06,1.5877351161616164e-05,2.003588871717172e-05
1718,2.783329545454546e-06,1.0167046666666666e-05,6.559154666666666e-06,3.480429292929293e-07,1.985757380808081e-05
454,1.622066202020202e-05,1.1271277777777779e-06,9.254142828282828e-07,1.462343595959596e-06,1.9735547676767676e-05
2382,6.492294797979798e-06,1.1569383636363636e-06,2.3449781818181817e-06,9.688312383838384e-06,1.9682523727272727e-05
1408,7.496247373737373e-07,2.9790736363636364e-06,1.973725909090909e-06,1.3965253474747477e-05,1.966767775757576e-05
497,1.2157549454545455e-05,2.939459494949495e-07,4.121577575757576e-06,3.02296901010101e-06,1.9596041989898988e-05
2661,1.8319177373737375e-06,0.0,1.691719090909091e-06,1.6067481323232326e-05,1.9591118151515155e-05
2326,0.0,0.0,1.4991958616161617e-05,4.400352373737374e-06,1.939231098989899e-05
2706,7.447775757575757e-06,0.0,7.590392828282828e-07,1.1174074141414142e-05,1.9380889181818183e-05
157,1.2148924545454544e-06,7.289589393939394e-06,2.865136848484848e-06,7.786125265656566e-06,1.915574396262626e-05
883,3.003433333333333e-06,5.080920202020202e-07,6.293194474747474e-06,9.155312626262627e-06,1.8960032454545454e-05
1456,1.231401212121212e-06,1.5444037373737375e-06,7.632803616161618e-06,8.510473868686869e-06,1.8919082434343436e-05
313,1.6020758282828284e-06,7.0909433333333326e-06,7.036760525252525e-06,3.1405314040404033e-06,1.887031109090909e-05
256,3.0670011111111107e-06,6.982579393939394e-07,1.0909853202020202e-05,4.126744222222222e-06,1.8801856474747472e-05
2497,2.7748878383838385e-06,2.2438138383838383e-07,1.196990378787879e-05,3.832231222222222e-06,1.8801404232323235e-05
50,4.661199696969697e-06,0.0,4.823503696969697e-06,9.300356040404042e-06,1.8785059434343437e-05
2812,6.521544686868687e-06,0.0,1.1571417474747475e-05,6.70692404040404e-07,1.8763654565656566e-05
447,3.4985752525252526e-06,3.875516363636363e-06,6.761108565656565e-06,4.626546191919192e-06,1.876174637373737e-05
2527,1.1213546767676768e-05,0.0,7.055302282828284e-06,4.202869696969697e-07,1.8689136020202023e-05
1287,2.8056961111111113e-06,0.0,1.1320700505050505e-06,1.4720994262626264e-05,1.8658760424242424e-05
111,1.0646389191919192e-06,2.905392595959596e-06,1.3959328111111112e-05,7.028883636363636e-07,1.8632247989898992e-05
2481,4.696288575757576e-06,1.0742067474747474e-05,2.4739928282828283e-06,6.753117171717171e-07,1.8587660595959594e-05
125,4.152816282828283e-06,3.4753867676767676e-06,3.930224323232323e-06,6.969373383838383e-06,1.8527800757575754e-05
449,1.785820222222222e-06,1.209711111111111e-06,1.996289222222222e-06,1.338188294949495e-05,1.8373703505050508e-05
36,8.057791424242423e-06,3.2084242424242425e-06,3.3948757474747473e-06,3.627623777777778e-06,1.8288715191919188e-05
365,7.617275555555556e-06,0.0,1.008565697979798e-05,3.15876696969697e-07,1.801880923232323e-05
2169,2.068599696969697e-06,1.0549585202020203e-05,2.9432613131313134e-06,2.1572037474747476e-06,1.771864995959596e-05
1028,3.623165252525253e-06,0.0,1.2857867535353534e-05,1.2052880606060606e-06,1.7686320848484848e-05
665,2.0247458585858588e-06,0.0,2.851711373737374e-06,1.277059302020202e-05,1.7647050252525254e-05
2889,9.915406666666666e-06,0.0,0.0,7.711323202020202e-06,1.7626729868686868e-05
1255,6.17745303030303e-06,6.646310101010102e-07,1.008017e-05,5.242731313131313e-07,1.744652717171717e-05
1166,9.534683909090908e-06,3.839565454545455e-07,2.5876637474747477e-06,4.911272292929293e-06,1.7417576494949495e-05
760,3.6388398484848484e-06,1.4012362020202022e-06,7.952520777777779e-06,4.419122222222222e-06,1.741171905050505e-05
916,5.3727627272727264e-06,2.594254545454546e-06,3.7699568686868693e-06,5.523959070707071e-06,1.7260933212121214e-05
2406,7.883801414141415e-06,1.5585795353535354e-06,7.224204666666667e-06,4.454263333333333e-07,1.7112011949494947e-05
261,7.481372727272727e-07,1.0436929595959596e-05,2.883974494949495e-06,3.019750282828283e-06,1.7088791646464646e-05
2603,6.028238010101009e-06,0.0,8.203491414141414e-06,2.826113070707071e-06,1.7057842494949492e-05
2523,9.308330505050504e-06,4.830093737373737e-07,2.5865731616161617e-06,4.636055919191919e-06,1.7013968959595958e-05
161,8.658611363636364e-06,4.596583424242424e-06,2.59040897979798e-06,1.1010336767676767e-06,1.6946637444444445e-05
1544,1.1550623565656565e-05,0.0,2.263542070707071e-06,2.9652490303030305e-06,1.6779414666666665e-05
2511,5.094684343434343e-07,1.4459948484848484e-05,8.758578383838385e-07,8.428080303030303e-07,1.668808278787879e-05
401,4.22161494949495e-06,6.791436363636364e-07,8.416581010101011e-07,1.0901316767676767e-05,1.6643733454545454e-05
515,8.219548484848486e-06,6.932419191919191e-07,6.8944233030303025e-06,8.351630505050506e-07,1.6642376757575757e-05
2545,0.0,6.913696868686869e-06,7.2654279797979795e-06,2.4214675757575755e-06,1.6600592424242425e-05
162,8.855212626262627e-07,2.319671414141414e-06,2.6936536666666666e-06,1.0681349656565657e-05,1.6580196e-05
2842,3.086185686868687e-06,0.0,3.5624713434343434e-06,9.916680707070708e-06,1.656533773737374e-05
1207,1.522776515151515e-06,0.0,9.341243848484849e-06,5.622229474747476e-06,1.648624983838384e-05
611,1.1627291111111109e-05,0.0,1.0602119595959596e-06,3.7785287878787876e-06,1.6466031858585856e-05
2504,0.0,2.067958545454545e-06,1.1810751969696969e-05,2.518426525252525e-06,1.6397137040404038e-05
287,2.8823619090909086e-06,3.534334909090909e-06,1.884718797979798e-06,8.09201008080808e-06,1.6393425696969697e-05
339,6.146596474747475e-06,3.2004073737373738e-06,2.449442e-06,4.583359474747475e-06,1.6379805323232322e-05
2376,0.0,4.038380404040404e-06,1.090366595959596e-05,1.3485561010101009e-06,1.6290602464646464e-05
2505,1.1982655757575759e-06,5.674067676767676e-06,4.31601795959596e-06,5.011835565656566e-06,1.6200186777777778e-05
1164,7.007738787878788e-06,0.0,1.8626167676767676e-06,7.274640272727272e-06,1.6144995828282828e-05
2718,1.5045839393939394e-06,1.284658212121212e-06,1.2117536e-05,1.1056884545454546e-06,1.601246660606061e-05
